,recency_days,frequency,total_amount
84440,2181.0,1.0,81.0
84441,1882.0,1.0,162.38
84442,1735.0,1.0,201.04
84443,1861.0,1.0,41.96
84444,1754.0,1.0,47.43
84445,1755.0,1.0,82.47
84446,1843.0,1.0,424.57
84447,1806.0,1.0,38.72
84448,1726.0,1.0,43.29
84449,1988.0,1.0,53.1
84450,2151.0,1.0,190.35
84451,1961.0,1.0,67.01
84452,2037.0,1.0,723.72
84453,1724.0,1.0,128.46
84454,1777.0,1.0,60.9
84455,1844.0,1.0,46.93
84456,1745.0,1.0,193.98
84457,1966.0,2.0,560.1800000000001
84458,1772.0,1.0,42.86
84459,1864.0,1.0,29.38
84460,2017.0,1.0,95.21
84461,1771.0,1.0,99.55
84462,1846.0,1.0,189.08
84463,1783.0,1.0,20.75
84464,1920.0,1.0,1120.48
84465,2149.0,1.0,124.42
84466,1977.0,1.0,127.22
84467,1948.0,1.0,71.14
84468,2132.0,1.0,39.24
84469,1880.0,1.0,105.38
84470,1710.0,1.0,88.58
84471,1981.0,1.0,60.69
84472,1864.0,1.0,62.79
84473,2003.0,1.0,312.12
84474,2114.0,1.0,165.39
84475,1799.0,1.0,88.35
84476,2231.0,1.0,43.86
84477,1851.0,1.0,956.61
84478,1922.0,1.0,388.78
84479,1826.0,1.0,87.33
84480,1750.0,1.0,186.1
84481,2122.0,1.0,48.62
84482,2030.0,1.0,77.57
84483,1920.0,1.0,137.35
84484,1953.0,2.5,1434.68
84485,2161.0,1.0,191.88
84486,1900.0,1.0,169.49
84487,1847.0,1.0,29.03
84488,2036.0,1.0,823.83
84489,2174.0,1.0,57.0
84490,2214.0,1.0,159.06
84491,1728.0,1.0,486.54
84492,2031.0,1.0,77.57
84493,1918.0,1.0,108.19
84494,1838.0,1.0,130.46
84495,1755.0,1.0,462.07
84496,2182.0,1.0,47.19
84497,1742.0,1.0,63.42
84498,2224.0,1.0,70.02
84499,1852.0,1.0,291.58
84500,1954.0,1.0,407.34
84501,1981.0,1.0,96.8
84502,1802.0,2.0,117.06
84503,1904.0,1.0,24.1
84504,1721.0,1.0,36.45
84505,1853.0,1.0,103.25
84506,1826.0,1.0,63.24
84507,1736.0,1.0,44.41
84508,1876.0,1.0,318.79
84509,1974.0,1.0,148.18
84510,2161.0,1.0,71.82
84511,1932.0,1.0,110.13
84512,1813.0,1.0,135.62
84513,2255.0,1.0,218.26
84514,2105.0,2.0,125.64
84515,1958.0,1.0,616.73
84516,1978.0,1.0,186.82
84517,1719.0,1.0,365.38
84518,2295.0,1.0,419.06
84519,1999.0,1.0,106.19
84520,2158.0,1.0,60.0
84521,1899.0,1.0,58.27
84522,1726.0,1.0,118.35
84523,1734.0,1.0,113.33
84524,2166.0,1.0,64.26
84525,1925.0,1.0,109.42
84526,1812.0,1.0,21.38
84527,1834.0,1.0,318.61
84528,1742.0,1.0,61.27
84529,2160.0,1.0,178.27
84530,2096.0,1.0,70.12
84531,1941.0,1.0,190.96
84532,1826.0,1.0,464.58
84533,1799.0,1.0,79.87
84534,1850.0,1.0,162.06
84535,1851.0,1.0,3293.1000000000004
84536,1823.0,1.0,22.29
84537,1772.0,1.0,40.27
84538,2179.0,1.0,214.0
84539,1895.0,1.0,99.92
84540,1733.0,1.0,35.23
84541,1873.0,1.0,47.88
84542,1821.0,1.0,69.97
84543,2070.0,1.0,167.42
84544,2099.0,1.0,96.88
84545,2168.0,1.0,31.75
84546,1727.0,1.0,405.03
84547,1799.0,1.0,38.65
84548,1887.0,1.0,123.3
84549,1921.0,1.0,71.04
84550,1856.0,1.0,77.29
84551,1932.0,1.0,39.6
84552,2028.0,1.0,34.09
84553,1720.0,1.0,27.29
84554,2079.0,1.0,222.24
84555,1731.0,1.0,160.9
84556,1981.0,1.0,102.23
84557,2143.0,1.0,55.85
84558,1814.0,2.0,102.13
84559,2069.0,2.0,307.18
84560,1863.0,1.0,131.61
84561,1894.0,1.0,57.43
84562,1903.0,1.0,103.65
84563,1971.0,1.0,123.1
84564,2245.0,1.0,192.55
84565,1966.0,1.0,30.0
84566,1832.0,1.0,540.19
84567,1838.0,1.0,213.73
84568,2049.0,1.0,467.32
84569,1823.0,1.0,75.78
84570,1930.0,1.0,124.51
84571,1903.0,1.0,295.56
84572,1781.0,1.0,42.69
84573,2080.0,1.0,167.29
84574,1803.0,1.0,88.9
84575,1965.0,1.0,110.24
84576,1799.0,1.0,191.89
84577,1867.0,1.0,75.2
84578,1741.0,1.0,47.14
84579,2078.0,1.0,166.8
84580,2119.0,1.0,837.84
84581,1741.0,1.0,268.59
84582,1781.0,1.0,40.88
84583,1766.0,1.0,44.86
84584,1824.0,1.0,251.1
84585,1836.0,1.0,150.15
84586,1726.0,1.0,57.09
84587,1926.0,1.0,211.11
84588,1771.0,1.0,139.88
84589,2086.0,1.0,107.78
84590,1936.0,1.0,61.28
84591,1770.0,2.0,276.96000000000004
84592,1966.0,1.0,234.67
84593,1823.0,2.0,435.14
84594,2199.0,1.0,191.19
84595,1754.0,1.0,143.98
84596,2018.0,1.0,55.24
84597,2209.0,1.0,76.11
84598,2207.0,1.0,53.35
84599,1742.0,1.0,66.17
84600,1896.0,1.0,42.78
84601,1872.0,1.0,169.35
84602,1765.0,1.0,183.25
84603,1817.0,1.0,74.19
84604,1826.0,1.0,53.7
84605,1893.0,1.0,37.77
84606,2085.0,1.0,130.16
84607,2240.0,1.0,108.81
84608,1920.0,1.0,421.7
84609,1710.0,1.0,54.97
84610,2200.0,1.0,32.39
84611,2037.0,1.0,131.16
84612,1866.0,1.0,142.45
84613,2015.0,2.0,1294.09
84614,1982.0,1.0,119.58
84615,2051.0,1.0,625.84
84616,2212.0,1.0,34.95
84617,2040.0,1.0,58.69
84618,1721.0,1.0,520.74
84619,1832.0,1.0,141.74
84620,1813.0,1.0,99.9
84621,1975.0,1.0,220.75
84622,2063.0,1.0,140.22
84623,1911.0,1.0,127.92
84624,2177.0,1.0,50.77
84625,1953.0,1.0,190.48
84626,2241.0,1.0,79.17
84627,2124.0,1.0,354.9
84628,1957.0,1.0,177.56
84629,2230.0,1.0,182.2
84630,1825.0,1.0,83.23
84631,1737.0,1.0,68.44
84632,1822.0,2.0,265.58000000000004
84633,2073.0,1.0,42.77
84634,2099.0,1.0,192.12
84635,1761.0,1.0,228.5
84636,2114.0,1.0,275.56
84637,1954.0,1.0,162.75
84638,1939.0,1.0,105.97
84639,2114.0,1.0,96.78
84640,1976.0,1.0,51.69
84641,1965.0,1.0,48.17
84642,2225.0,1.0,65.55
84643,1997.0,1.0,77.57
84644,1977.0,1.0,162.57
84645,1944.0,1.0,209.91
84646,1990.0,1.0,706.84
84647,2035.0,1.0,48.79
84648,1732.0,1.0,72.87
84649,2173.0,1.0,103.28
84650,1921.0,1.0,55.69
84651,1905.0,1.0,45.37
84652,1804.0,1.0,95.34
84653,1852.0,1.0,117.74
84654,1873.0,1.0,65.85
84655,1879.0,1.0,153.0
84656,2390.0,1.0,313.72
84657,2158.0,1.0,69.84
84658,1805.0,1.0,1371.88
84659,1852.0,1.0,198.83
84660,1845.0,1.0,92.57
84661,2057.0,1.0,51.0
84662,1834.0,1.0,168.25
84663,1926.0,1.0,78.65
84664,1714.0,1.0,93.63
84665,2016.0,1.0,372.07
84666,1852.0,1.0,34.59
84667,1893.0,1.0,97.8
84668,1830.0,1.0,171.64
84669,1857.0,1.0,36.38
84670,2205.0,1.0,417.16
84671,1817.0,1.0,87.06
84672,1857.0,1.0,2146.08
84673,2290.0,2.0,1867.74
84674,2077.0,1.0,148.06
84675,1854.0,1.0,159.73
84676,1863.0,1.0,66.05
84677,1966.0,1.0,40.68
84678,2072.0,1.0,64.62
84679,1818.0,1.0,49.34
84680,1727.0,1.0,56.6
84681,2086.0,1.0,101.22
84682,1807.0,1.0,183.08
84683,2047.0,1.0,228.72
84684,2194.0,1.0,98.9
84685,2108.0,1.0,267.02
84686,1906.0,1.0,132.95
84687,1848.0,1.0,89.36
84688,2075.0,1.0,68.59
84689,2069.0,1.0,87.62
84690,2097.0,1.0,59.28
84691,2110.0,1.0,260.2
84692,2146.0,1.0,115.35
84693,1706.0,1.0,87.58
84694,1926.0,1.0,58.99
84695,1907.0,1.0,108.0
84696,1810.0,1.0,136.1
84697,1712.0,1.0,27.22
84698,1787.0,1.0,159.7
84699,1932.0,1.0,925.83
84700,1813.0,1.0,99.9
84701,2211.0,1.0,140.13
84702,1905.0,1.0,279.27
84703,1719.0,1.0,33.06
84704,1767.0,2.0,495.64
84705,2204.0,1.0,328.42
84706,1976.0,1.0,136.98
84707,1975.0,1.0,732.68
84708,1910.0,1.0,138.29
84709,1727.0,1.0,768.16
84710,1812.0,1.0,141.67
84711,2236.0,1.0,39.42
84712,1960.0,1.0,241.82
84713,1727.0,1.0,57.6
84714,1761.0,1.0,249.41
84715,1814.0,1.0,54.04
84716,1865.0,1.0,58.13
84717,2140.0,1.0,470.62
84718,2206.0,1.0,84.81
84719,1862.0,1.0,86.36
84720,2070.0,1.0,62.38
84721,1775.0,1.0,74.16
84722,1828.0,1.0,69.9
84723,1911.0,1.0,44.09
84724,2082.0,1.0,81.89
84725,1726.0,1.0,176.16
84726,2062.0,1.0,77.57
84727,1811.0,1.0,27.48
84728,2039.0,2.0,318.98
84729,2011.0,1.0,205.92
84730,2173.0,1.0,70.04
84731,1863.0,1.0,573.78
84732,2181.0,1.0,44.42
84733,1918.0,1.0,37.6
84734,2216.0,1.0,67.16
84735,2138.0,1.0,124.43
84736,2023.0,1.0,239.84
84737,2003.0,1.0,58.3
84738,1767.0,1.0,148.91
84739,2171.0,1.0,93.3
84740,1846.0,1.0,287.12
84741,1708.0,1.0,89.16
84742,2183.0,1.0,50.7
84743,1882.0,1.0,163.81
84744,1929.0,1.0,86.24
84745,1958.0,1.0,176.65
84746,1810.0,1.0,37.13
84747,1718.0,1.0,839.8799999999998
84748,1819.0,1.0,120.88
84749,2164.0,1.0,288.53
84750,1751.0,1.0,203.39
84751,1943.0,1.0,60.0
84752,1900.0,1.0,66.06
84753,1860.0,1.0,39.43
84754,1934.0,1.0,106.87
84755,1895.0,1.0,146.15
84756,1912.0,1.0,75.07
84757,2238.0,1.0,652.7
84758,1922.0,1.0,283.61
84759,1991.0,1.0,24.75
84760,2032.0,1.0,132.94
84761,1764.0,2.0,561.75
84762,1868.0,1.0,207.56
84763,2189.0,1.0,193.45
84764,1833.0,1.0,87.94
84765,1953.0,1.0,109.81
84766,2135.0,1.0,33.77
84767,1745.0,1.0,30.42
84768,2067.0,1.0,278.41
84769,2091.0,1.0,63.1
84770,2080.0,1.0,40.08
84771,2038.0,1.0,205.04
84772,1802.0,2.0,1184.93
84773,1967.0,1.0,285.1
84774,1923.0,1.0,33.75
84775,2010.0,1.0,254.01
84776,1908.0,1.0,70.12
84777,2250.0,1.0,56.12
84778,1919.0,1.0,69.73
84779,1762.0,1.0,47.54
84780,2042.0,1.0,45.34
84781,2112.0,1.0,34.09
84782,1901.0,1.0,259.46
84783,1745.0,1.0,72.03
84784,1915.0,1.0,46.53
84785,1876.0,1.0,266.53
84786,1786.0,1.0,175.98
84787,1968.0,1.0,96.22
84788,1831.0,1.0,76.86
84789,2275.0,1.0,1749.75
84790,1978.0,1.0,57.82
84791,1828.0,1.0,437.68
84792,2134.0,1.0,112.54
84793,1877.0,1.0,118.74
84794,1873.0,1.0,96.34
84795,1960.0,1.0,183.38
84796,1825.0,1.0,119.06
84797,1772.0,1.0,192.91
84798,2278.0,1.0,147.99
84799,2090.0,1.0,168.2
84800,1708.0,1.0,55.37
84801,1965.0,1.0,476.3
84802,2034.0,1.0,95.76
84803,1756.0,1.0,110.33
84804,1721.0,1.0,42.51
84805,1837.0,1.0,123.53
84806,1815.0,1.0,126.68
84807,1812.0,2.0,290.78
84808,2162.0,1.0,105.28
84809,2044.0,1.0,197.5
84810,2026.0,1.0,34.71
84811,1971.0,1.0,887.16
84812,1873.0,1.0,27.38
84813,1871.0,1.0,238.95
84814,1786.0,1.0,68.27
84815,1980.0,1.0,669.56
84816,1738.0,1.0,65.48
84817,1730.0,1.0,23.38
84818,1907.0,1.0,106.87
84819,2187.0,1.0,347.64
84820,1758.0,1.0,154.45
84821,1804.0,1.0,147.65
84822,1978.0,1.0,34.23
84823,1923.0,1.0,354.42
84824,1805.0,1.0,76.86
84825,1951.0,1.0,139.52
84826,1964.0,1.0,155.72
84827,1893.0,1.0,159.76
84828,1875.0,1.0,708.12
84829,2274.0,1.0,40.72
84830,1918.0,1.0,370.58
84831,1780.0,1.0,21.38
84832,1815.0,1.0,69.97
84833,1927.0,1.0,35.02
84834,1977.0,1.0,171.44
84835,1774.0,1.0,1093.56
84836,1802.0,1.0,1246.12
84837,1804.0,1.0,21.16
84838,2090.0,1.0,86.83
84839,1730.0,1.0,89.82
84840,1935.0,1.0,55.1
84841,2226.0,1.0,488.0
84842,1924.0,1.0,17.77
84843,1735.0,1.0,82.25
84844,1949.0,1.0,37.62
84845,2105.0,1.0,135.05
84846,1910.0,1.0,270.0
84847,1933.0,1.0,541.96
84848,2117.0,1.0,1546.88
84849,1927.0,1.0,439.16
84850,1908.0,1.0,471.08
84851,1770.0,1.0,23.39
84852,1796.0,1.0,99.37
84853,1963.0,2.0,103.62
84854,1874.0,1.0,43.13
84855,2057.0,1.0,134.49
84856,2031.0,1.0,99.34
84857,1811.0,1.0,437.42
84858,1750.0,1.0,123.75
84859,1719.0,1.0,61.88
84860,1930.0,1.0,131.08
84861,2000.0,1.0,367.2
84862,1780.0,1.0,133.06
84863,1889.0,1.0,712.14
84864,1914.0,1.0,173.09
84865,1874.0,1.0,44.79
84866,2153.0,2.0,40.7
84867,1723.0,1.0,88.49
84868,1847.0,1.0,454.1
84869,1721.0,1.0,39.47
84870,1916.0,1.0,167.04
84871,1923.0,1.0,131.05
84872,1877.0,1.0,939.98
84873,2280.0,1.0,154.66
84874,2067.0,1.0,304.32
84875,1932.0,1.0,67.5
84876,2031.0,1.0,96.71
84877,1782.0,2.0,336.86
84878,2253.0,1.0,280.95
84879,2031.0,1.0,87.64
84880,1779.0,1.0,873.91
84881,1873.0,2.0,141.17000000000002
84882,2077.0,1.0,275.29
84883,1967.0,1.0,145.66
84884,2119.0,1.0,255.44
84885,2056.0,1.0,100.96
84886,2107.0,1.0,509.64
84887,2022.0,1.0,41.79
84888,2154.0,1.0,76.94
84889,2037.0,1.0,96.8
84890,2132.0,1.0,384.78
84891,1706.0,1.0,112.77
84892,1717.0,1.0,304.88
84893,2121.0,1.0,117.94
84894,2164.0,1.0,60.0
84895,1978.0,1.0,31.69
84896,1730.0,1.0,118.35
84897,1755.0,1.0,1214.65
84898,1832.0,1.0,169.62
84899,2189.0,1.0,53.83
84900,1867.0,1.0,112.2
84901,1853.0,1.0,50.23
84902,1802.0,1.0,409.36
84903,1726.0,1.0,194.34
84904,2073.0,1.0,67.02
84905,1957.0,1.0,166.68
84906,2119.0,1.0,84.13
84907,1905.0,1.0,70.75
84908,1890.0,1.0,186.94
84909,2266.0,1.0,307.14
84910,1883.0,1.0,212.52
84911,1862.0,1.0,55.04
84912,2033.0,1.0,79.98
84913,1957.0,1.0,168.36
84914,1817.0,1.0,167.75
84915,2175.0,1.0,179.8
84916,1951.0,1.0,153.9
84917,1726.0,1.0,264.69
84918,2139.0,1.0,104.37
84919,1987.0,1.0,300.22
84920,1786.0,1.0,55.64
84921,2271.0,1.0,60.86
84922,1910.0,1.0,162.65
84923,1780.0,1.0,64.22
84924,2176.0,1.0,262.5
84925,1799.0,1.0,88.22
84926,2201.0,1.0,469.89
84927,1770.0,1.0,5210.5
84928,2113.0,1.0,168.37
84929,2269.0,1.0,81.57
84930,1707.0,1.0,118.35
84931,1750.0,1.0,144.12
84932,2042.0,1.0,836.16
84933,1922.0,1.0,73.34
84934,1749.0,1.0,139.24
84935,1881.0,1.0,189.37
84936,1704.0,1.0,403.25
84937,1877.0,1.0,52.01
84938,1972.0,2.0,366.71
84939,1726.0,1.0,124.88
84940,1837.0,1.0,201.55
84941,2133.0,1.0,262.07
84942,1894.0,1.0,38.8
84943,2062.0,1.0,619.4
84944,2078.0,1.0,210.36
84945,1731.0,1.0,106.9
84946,1762.0,1.0,690.56
84947,2016.0,1.0,35.0
84948,1781.0,1.0,166.99
84949,1707.0,1.0,66.41
84950,1909.0,1.0,46.0
84951,1966.0,1.0,1241.36
84952,1992.0,1.0,169.73
84953,1810.0,1.0,77.97
84954,1979.0,1.0,112.94
84955,1721.0,1.0,68.44
84956,1923.0,1.0,69.61
84957,1830.0,1.0,117.26
84958,1800.0,1.0,68.87
84959,1958.0,1.0,19.68
84960,1789.0,1.0,831.37
84961,1807.0,1.0,105.63
84962,1903.0,1.0,80.82
84963,1891.0,1.0,55.0
84964,2240.0,1.0,72.6
84965,2192.0,1.0,136.05
84966,2092.0,1.0,216.56
84967,1852.0,1.0,228.01
84968,1976.0,1.0,77.03
84969,1726.0,1.0,91.03
84970,1825.0,1.0,78.78
84971,1887.0,1.0,315.84
84972,1802.0,1.0,51.79
84973,1854.0,1.0,571.73
84974,2037.0,1.0,276.34
84975,2301.0,1.0,18.62
84976,1817.0,1.0,110.0
84977,1714.0,1.0,117.79
84978,1707.0,1.0,63.65
84979,1784.0,1.0,134.2
84980,1800.0,1.0,376.69
84981,1896.0,1.0,66.1
84982,1833.0,1.0,87.97
84983,1975.0,1.0,64.0
84984,2093.0,1.0,253.33
84985,1785.0,1.0,32.37
84986,1797.0,1.0,167.68
84987,1875.0,1.0,94.39
84988,2028.0,2.0,276.72
84989,1915.0,1.0,822.04
84990,1982.0,1.0,38.22
84991,1978.0,1.0,21.77
84992,2099.0,1.0,49.09
84993,1773.0,1.0,232.45
84994,1882.0,1.0,78.7
84995,1725.0,1.0,4513.32
84996,1882.0,1.0,41.78
84997,2044.0,1.0,61.5
84998,1968.0,1.0,47.81
84999,1713.0,1.0,62.48
85000,1728.0,1.0,79.93
85001,2009.0,1.0,41.0
85002,1901.0,1.0,36.9
85003,2203.0,1.0,281.02
85004,2141.0,1.0,105.28
85005,1846.0,1.0,1148.76
85006,1819.0,1.0,99.9
85007,1925.0,1.0,79.2
85008,1842.0,1.0,94.59
85009,1930.0,1.0,344.08
85010,1967.0,1.0,228.32
85011,1934.0,1.0,183.12
85012,2269.0,1.0,30.95
85013,1921.0,1.0,238.4
85014,1741.0,1.0,27.3
85015,2122.0,1.0,512.9
85016,2258.0,1.0,194.17
85017,2261.0,1.0,355.26
85018,1970.0,1.0,85.24
85019,1770.0,1.0,85.97
85020,1826.0,1.0,49.94
85021,1847.0,1.0,40.29
85022,1715.0,1.0,72.18
85023,1884.0,1.0,145.11
85024,2143.0,1.0,921.6
85025,1732.0,1.0,351.22
85026,2197.0,1.0,151.79
85027,2291.0,1.0,96.66
85028,2197.0,1.0,4194.76
85029,1863.0,1.0,179.04
85030,1954.0,1.0,311.79
85031,1958.0,1.0,168.36
85032,1803.0,1.0,179.36
85033,1904.0,1.0,105.96
85034,2255.0,1.0,91.79
85035,1729.0,1.0,224.05
85036,2029.0,1.0,58.6
85037,2071.0,1.0,76.08
85038,2061.0,1.0,48.27
85039,1771.0,1.0,66.66
85040,1757.0,1.0,664.76
85041,2063.0,1.0,42.5
85042,1965.0,1.0,216.05
85043,2020.0,1.0,711.07
85044,1955.0,1.0,28.75
85045,2059.0,1.0,77.57
85046,1723.0,2.0,232.72
85047,1809.0,1.0,252.08
85048,1760.0,1.0,174.19
85049,1966.0,1.0,136.5
85050,1848.0,1.0,203.69
85051,1838.0,1.0,125.97
85052,2199.0,1.0,115.9
85053,1829.0,1.0,130.23
85054,2101.0,1.0,82.6
85055,1716.0,1.0,370.22
85056,1827.0,1.0,364.0
85057,2153.0,1.0,216.07
85058,1904.0,1.0,427.34
85059,2084.0,1.0,118.95
85060,2214.0,1.0,2027.16
85061,2127.0,1.0,152.72
85062,1811.0,1.0,125.52
85063,2147.0,1.0,112.42
85064,1731.0,1.0,93.52
85065,1834.0,1.0,279.6
85066,2140.0,1.0,31.0
85067,1782.0,1.0,640.56
85068,1740.0,1.0,162.91
85069,1889.0,1.0,572.8
85070,1812.0,1.0,52.38
85071,1952.0,1.0,52.28
85072,1765.0,1.0,1626.65
85073,2090.0,1.0,177.9
85074,2392.0,1.0,297.35
85075,2060.0,1.0,595.44
85076,2001.0,1.0,112.92
85077,1908.0,1.0,168.2
85078,2161.0,1.0,126.43
85079,1711.0,1.0,136.97
85080,1741.0,1.0,44.18
85081,1784.0,1.0,239.32
85082,1872.0,1.0,77.87
85083,1729.0,1.0,257.44
85084,1992.0,1.0,102.38
85085,2261.0,1.0,30.96
85086,2012.0,1.0,35.0
85087,1874.0,1.0,274.76
85088,1789.0,1.0,215.15
85089,1849.0,1.0,136.64
85090,2159.0,1.0,41.69
85091,1808.0,1.0,57.73
85092,1711.0,1.0,74.48
85093,2145.0,1.0,26.77
85094,1858.0,1.0,38.23
85095,1817.0,1.0,52.71
85096,1772.0,1.0,213.46
85097,1855.0,1.0,57.72
85098,1755.0,1.0,118.35
85099,1967.0,1.0,435.72
85100,1768.0,1.0,94.77
85101,1717.0,1.0,259.63
85102,1810.0,1.0,126.01
85103,2058.0,1.0,71.53
85104,1912.0,1.0,62.01
85105,2274.0,1.0,3016.01
85106,1812.0,1.0,95.36
85107,2121.0,1.0,43.27
85108,2039.0,1.0,241.08
85109,2185.0,1.0,272.4
85110,2174.0,2.0,210.43
85111,1993.0,1.0,83.41
85112,2177.0,1.0,1055.92
85113,2185.0,1.0,72.78
85114,1798.0,1.0,46.29
85115,1776.0,1.0,208.78
85116,1806.0,1.0,192.16
85117,1823.0,1.0,162.85
85118,1811.0,1.0,567.08
85119,2237.0,1.0,114.21
85120,1806.0,1.0,194.11
85121,1738.0,1.0,112.49
85122,1887.0,1.0,435.72
85123,1707.0,1.0,177.25
85124,1946.0,1.0,79.33
85125,2175.0,1.0,140.63
85126,2219.0,1.0,60.3
85127,2183.0,1.0,110.98
85128,2143.0,1.0,35.82
85129,1938.0,2.0,770.62
85130,1965.0,1.0,34.0
85131,1837.0,1.0,113.44
85132,2293.0,1.0,399.72
85133,1742.0,1.0,84.06
85134,1825.0,1.0,83.22
85135,2166.0,1.0,236.29
85136,1912.0,1.0,46.0
85137,1859.0,1.0,34.79
85138,1806.0,1.0,227.56
85139,2009.0,1.0,720.72
85140,1932.0,1.0,51.01
85141,1977.0,1.0,1198.36
85142,1893.0,1.0,106.38
85143,1896.0,1.0,37.34
85144,2204.0,1.0,175.32
85145,1817.0,1.0,120.59
85146,1870.0,1.0,188.51
85147,1834.0,2.0,227.54
85148,2084.0,1.0,199.52
85149,1837.0,1.0,251.04
85150,2037.0,1.0,35.85
85151,2130.0,1.0,199.51
85152,2015.0,1.0,165.5
85153,1868.0,1.0,295.2
85154,1976.0,1.0,32.38
85155,1778.0,1.0,1992.42
85156,1713.0,1.0,172.14
85157,1977.0,1.0,59.4
85158,1960.0,1.0,165.79
85159,1962.0,1.0,75.97
85160,2085.0,1.0,109.18
85161,2084.0,1.0,117.94
85162,1926.0,1.0,205.07
85163,1815.0,1.0,104.62
85164,1847.0,1.0,61.19
85165,1759.0,1.0,132.88
85166,1809.0,1.0,122.35
85167,1883.0,1.0,321.82
85168,1764.0,1.0,171.2
85169,2063.0,1.0,440.71
85170,1897.0,1.0,62.01
85171,1820.0,1.0,27.77
85172,1805.0,1.0,120.52
85173,2240.0,2.0,454.6
85174,1871.0,1.0,58.61
85175,1720.0,1.0,101.7
85176,1881.0,1.0,558.43
85177,2025.0,1.0,30.75
85178,1966.0,1.0,31.01
85179,1772.0,1.0,30.48
85180,1803.0,1.0,113.59
85181,1949.0,1.0,53.99
85182,2264.0,1.0,181.1
85183,1769.0,1.0,494.72
85184,1956.0,1.0,114.84
85185,2084.0,1.0,167.42
85186,1952.0,1.0,724.78
85187,2087.0,1.0,167.2
85188,2098.0,1.0,85.75
85189,1756.0,1.0,37.37
85190,1919.0,1.0,2145.96
85191,1841.0,1.0,26.39
85192,1721.0,1.0,48.9
85193,2114.0,1.0,55.1
85194,2014.0,1.0,234.56
85195,1895.0,1.0,196.01
85196,1889.0,1.0,67.82
85197,1832.0,1.0,811.7
85198,1882.0,1.0,43.0
85199,2110.0,1.0,1199.47
85200,1719.0,1.0,70.38
85201,1825.0,1.0,74.41
85202,2177.0,1.0,208.44
85203,1769.0,1.0,109.72
85204,1965.0,1.0,222.71
85205,1842.0,1.0,377.03
85206,1708.0,1.0,148.0
85207,1973.0,1.0,37.09
85208,1968.0,1.0,105.38
85209,2065.0,1.0,62.59
85210,2268.0,1.0,161.51
85211,1747.0,1.0,444.16
85212,1972.0,1.0,208.64
85213,1777.0,1.0,134.92
85214,1864.0,1.0,82.37
85215,1858.0,1.0,96.97
85216,1901.0,1.0,273.26
85217,1866.0,2.0,336.02
85218,2055.0,1.0,23.69
85219,2067.0,1.0,96.78
85220,1758.0,1.0,22.14
85221,1805.0,1.0,178.9
85222,1805.0,1.0,158.92
85223,1968.0,1.0,111.02
85224,1734.0,1.0,58.18
85225,1924.0,1.0,52.69
85226,1917.0,1.0,83.7
85227,2116.0,1.0,817.92
85228,1711.0,1.0,154.05
85229,2046.0,1.0,183.95
85230,1882.0,1.0,33.1
85231,1736.0,1.0,233.97
85232,2075.0,1.0,66.79
85233,1977.0,1.0,83.88
85234,1977.0,1.0,62.41
85235,2055.0,1.0,71.79
85236,2086.0,1.0,165.7
85237,1881.0,1.0,270.89
85238,2015.0,1.0,65.09
85239,1891.0,1.0,120.09
85240,1911.0,1.0,432.5
85241,1973.0,1.0,26.69
85242,1933.0,1.0,808.08
85243,1956.0,1.0,104.56
85244,2080.0,2.0,240.08
85245,1783.0,1.0,153.91
85246,1926.0,1.0,142.57
85247,1777.0,1.0,132.45999999999998
85248,1834.0,1.0,254.8
85249,2013.0,1.0,184.45
85250,1966.0,1.0,335.98
85251,2115.0,1.0,32.43
85252,2164.0,1.0,28.0
85253,2002.0,1.0,55.98
85254,2047.0,1.0,166.51
85255,1850.0,1.0,155.49
85256,1726.0,1.0,37.58
85257,2163.0,1.0,260.14
85258,1790.0,1.0,30.83
85259,1978.0,1.0,106.16
85260,2156.0,1.0,369.6
85261,2020.0,1.0,144.47
85262,2101.0,1.0,102.66
85263,1709.0,1.0,545.9
85264,2022.0,1.0,126.11
85265,1793.0,1.0,83.16
85266,1987.0,1.0,125.01
85267,2017.0,1.0,124.36
85268,1881.0,1.0,116.05
85269,2192.0,1.0,68.84
85270,1978.0,1.0,80.89
85271,2393.0,1.0,121.13
85272,1796.0,1.0,102.7
85273,2168.0,1.0,310.28
85274,1771.0,1.0,42.36
85275,1750.0,1.0,105.72
85276,1846.0,1.0,86.43
85277,2130.0,1.0,169.46
85278,1978.0,1.0,66.01
85279,1959.0,1.0,226.85
85280,2197.0,1.0,4764.34
85281,1967.0,1.0,178.34
85282,1936.0,1.0,157.65
85283,2085.0,1.0,598.58
85284,1709.0,1.0,88.62
85285,1847.0,1.0,114.89
85286,1937.0,1.0,72.22
85287,2119.0,1.0,194.12
85288,1903.0,1.0,89.17
85289,2223.0,1.0,50.01
85290,1805.0,1.0,54.13
85291,1783.0,1.0,297.32
85292,1982.0,1.0,185.84
85293,1856.0,1.0,436.92
85294,1823.0,1.0,180.17
85295,2052.0,1.0,46.78
85296,1819.0,1.0,63.18
85297,1767.0,1.0,135.72
85298,1909.0,1.0,230.96
85299,1781.0,1.0,17.29
85300,1858.0,1.0,1175.58
85301,2131.0,1.0,109.59
85302,2043.0,1.0,80.19
85303,2183.0,1.0,125.85
85304,2229.0,1.0,81.88
85305,2140.0,1.0,134.45
85306,2040.0,1.0,122.24
85307,1813.0,1.0,119.12
85308,1810.0,1.0,69.94
85309,1750.0,1.0,122.65
